0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.50099200,0.00049291,-0.00009629,0.00007213,-0.00102985,-0.00276002,0.00022422,-0.00001522
1.02999040,0.00013079,0.00014116,0.00000296,0.00006630,-0.00149902,0.00003212,-0.00000251
1.56101120,0.00028227,-0.00001620,-0.00007053,-0.00051801,-0.00261824,0.00026904,-0.00001121
2.03299840,0.00052954,-0.00005943,-0.00003005,-0.00082242,-0.00322451,-0.00019966,-0.00001340
2.50301440,0.00042639,0.00031201,-0.00008516,0.00067770,-0.00257415,-0.00131138,0.00000390
3.02499840,0.00054225,-0.00001174,0.00009437,-0.00042067,-0.00367940,-0.00021794,-0.00001253
3.52000000,0.00044875,-0.00016405,-0.00000763,-0.00129108,-0.00308977,0.00028486,-0.00001887
4.03499520,0.00047579,0.00004555,-0.00002836,-0.00004010,-0.00289478,-0.00070554,-0.00000425
4.54200320,0.00061753,-0.00015211,0.00002226,-0.00086065,-0.00401302,-0.00015429,-0.00001763
4.99901440,0.00051427,-0.00013003,-0.00002772,-0.00123474,-0.00325226,-0.00026884,-0.00001628
5.50100480,0.00047782,-0.00017190,0.00004978,-0.00130605,-0.00332745,-0.00011921,-0.00001790
6.03299840,0.00068258,-0.00020496,-0.00000010,-0.00137223,-0.00431700,-0.00008782,-0.00002345
6.52500480,0.00024968,-0.00010086,-0.00008559,-0.00104167,-0.00253190,-0.00058455,-0.00001045
7.03700480,0.00051625,-0.00028080,0.00005913,-0.00175492,-0.00376838,0.00052428,-0.00002699
7.51201280,0.00055019,-0.00012465,0.00002886,-0.00078100,-0.00375536,-0.00015099,-0.00001578
8.00199680,0.00063988,-0.00024808,0.00004543,-0.00154200,-0.00438265,0.00034186,-0.00002742
8.54000640,0.00072003,-0.00024390,0.00007197,-0.00164332,-0.00484684,0.00016708,-0.00002994
9.16198400,0.00090326,0.00023606,-0.00009016,0.00076997,-0.00482779,-0.00241832,-0.00000276
9.53200640,0.00068539,-0.00019704,0.00005161,-0.00098077,-0.00398101,-0.00059920,-0.00001624
9.98999040,0.00066082,-0.00032437,-0.00001722,-0.00172039,-0.00418699,0.00039450,-0.00002810
10.53601280,0.00102842,0.00037004,-0.00013299,0.00157008,-0.00556626,-0.00364034,-0.00000059
11.10000640,0.00027973,-0.00015198,-0.00018685,-0.00063531,-0.00184349,-0.00020845,-0.00000699
11.54800640,0.00076983,-0.00026045,-0.00005149,-0.00140800,-0.00445632,-0.00008548,-0.00002451
12.01400320,0.00052258,-0.00006216,-0.00001953,-0.00073406,-0.00330676,-0.00057303,-0.00001135
12.51299840,0.00031180,-0.00021952,-0.00012752,-0.00041411,-0.00160034,-0.00006677,-0.00000547
13.01299200,0.00081083,-0.00031913,-0.00002850,-0.00135055,-0.00438455,-0.00024187,-0.00002288
13.51700480,0.00046094,-0.00011592,-0.00011347,-0.00068087,-0.00296594,-0.00038727,-0.00001039
14.12899840,0.00045130,-0.00029055,-0.00002723,-0.00078279,-0.00199748,0.00008004,-0.00000998
14.52899840,0.00076125,-0.00015769,-0.00003546,-0.00084607,-0.00369288,-0.00024201,-0.00001550
14.99000320,0.00067720,-0.00013856,0.00003970,-0.00067048,-0.00323090,-0.00022823,-0.00001219
15.50100480,0.00089664,-0.00019000,0.00003110,-0.00061725,-0.00420892,-0.00060087,-0.00001477
16.09300480,0.00105825,0.00020009,-0.00005674,0.00160276,-0.00513441,-0.00350940,0.00000215
16.56002560,0.00049413,-0.00025210,-0.00001379,-0.00059003,-0.00229570,0.00012764,-0.00000982
17.01299200,0.00087563,-0.00033490,0.00005287,-0.00079996,-0.00412057,-0.00001042,-0.00001847
17.52801280,0.00075304,0.00001144,0.00002390,0.00068053,-0.00336022,-0.00197103,0.00000303
18.00299520,0.00056720,-0.00016429,0.00002395,-0.00005443,-0.00230550,0.00012428,-0.00000619
18.55500800,0.00093935,-0.00038636,0.00009126,-0.00095260,-0.00414088,0.00012140,-0.00002038
19.01601280,0.00077204,-0.00013772,0.00013374,-0.00013431,-0.00290277,-0.00048444,-0.00000591
19.54700800,0.00091074,-0.00027180,0.00013722,-0.00049575,-0.00374978,0.00033202,-0.00001625
20.01200640,0.00092382,-0.00037627,0.00016773,-0.00093835,-0.00395010,0.00014103,-0.00001940
20.48801280,0.00076378,-0.00047045,0.00029215,-0.00205273,-0.00332748,0.00081917,-0.00002915
21.06800640,0.00088328,-0.00036967,0.00028054,-0.00078775,-0.00417571,0.00028990,-0.00002025
21.59101440,0.00087911,-0.00027298,0.00021094,-0.00043373,-0.00425005,-0.00041975,-0.00001454
22.00299520,0.00056578,-0.00025039,0.00011418,-0.00076809,-0.00195061,0.00020974,-0.00001042
22.50101760,0.00085805,-0.00033795,0.00020539,-0.00078733,-0.00392451,0.00041640,-0.00001965
23.03700480,0.00048850,-0.00022233,0.00021644,-0.00105429,-0.00236934,0.00102062,-0.00001856
23.55200000,0.00055815,-0.00031296,0.00014954,-0.00087661,-0.00228444,0.00041422,-0.00001340
24.02800640,0.00111763,0.00008087,0.00019404,0.00033830,-0.00474739,-0.00216731,-0.00000556
24.53399040,0.00103246,0.00013114,0.00018494,0.00040780,-0.00465139,-0.00255521,-0.00000350
25.00198400,0.00066758,-0.00041657,0.00022545,-0.00170321,-0.00346610,0.00015923,-0.00002313
25.51201280,0.00096844,-0.00034198,0.00027509,-0.00155026,-0.00453804,0.00009212,-0.00002701
26.05201920,0.00085223,-0.00025576,0.00038050,-0.00169631,-0.00394574,0.00016809,-0.00002543
26.52400640,0.00082835,-0.00024353,0.00030638,-0.00142304,-0.00486479,0.00108387,-0.00003357
27.00001280,0.00109164,0.00003513,0.00026315,-0.00043082,-0.00484210,-0.00251950,-0.00001016
