0,-0.1131,0.1131,2,0.397541,0.0982973,-0.0428809,0.911296
0.01,-0.1131,0.1131,2,0.397541,0.0982973,-0.0428809,0.911296
0.02,0.0462524,0.160479,2.00001,0.395806,0.0957546,-0.0427679,0.912326
0.03,0.124414,0.183491,2.00005,0.395349,0.095226,-0.043355,0.912552
0.04,0.202945,0.206527,2.00023,0.394928,0.0943547,-0.0441067,0.912789
0.05,0.28161,0.229713,2.00085,0.394563,0.0932654,-0.0451773,0.913007
0.06,0.359021,0.251641,2.00114,0.394961,0.0926215,-0.0465848,0.912829
0.07,0.435982,0.273923,2.00117,0.395274,0.0919926,-0.0481905,0.912674
0.08,0.512087,0.295205,2.00212,0.396269,0.0918107,-0.0505133,0.912135
0.09,0.588677,0.318503,2.00291,0.396605,0.0909697,-0.053195,0.911921
0.1,0.664377,0.342007,2.00339,0.397052,0.0902154,-0.0559801,0.911634
0.11,0.740514,0.36606,2.00398,0.397645,0.0892041,-0.0590796,0.91128
0.12,0.816272,0.392087,2.00425,0.397608,0.0879174,-0.0625731,0.911188
0.13,0.891173,0.416885,2.00515,0.398639,0.0865217,-0.0664001,0.9106
0.14,0.966108,0.443195,2.00549,0.399313,0.084942,-0.0704526,0.910149
0.15,1.04086,0.472523,2.00472,0.399155,0.0828472,-0.0750351,0.910045
0.16,1.1149,0.501331,2.00474,0.399658,0.0808118,-0.0797217,0.909608
0.17,1.18845,0.531402,2.00438,0.400312,0.0782414,-0.0849114,0.909076
0.18,1.26115,0.563464,2.00373,0.400762,0.0755604,-0.0906055,0.908554
0.19,1.33284,0.59695,2.00352,0.401233,0.0728562,-0.0967893,0.90793
0.2,1.40365,0.63276,2.00286,0.401499,0.0697466,-0.103405,0.907327
0.21,1.47389,0.669901,2.00136,0.402074,0.0661218,-0.110381,0.906521
0.22,1.54233,0.710034,2.00017,0.402062,0.0625616,-0.117996,0.905819
0.23,1.60977,0.750774,1.9998,0.402681,0.0588112,-0.125958,0.904723
0.24,1.67498,0.794539,1.99946,0.402995,0.0549523,-0.134669,0.90357
0.25,1.7395,0.839696,1.99848,0.403564,0.0506191,-0.143548,0.902202
0.26,1.8013,0.888195,1.99821,0.403911,0.0462064,-0.153278,0.900681
0.27,1.86106,0.938294,1.99901,0.404453,0.0418555,-0.163494,0.898852
0.28,1.91861,0.99037,2.00069,0.405023,0.037438,-0.174177,0.896782
0.29,1.97342,1.04506,2.0025,0.405648,0.0328095,-0.185462,0.894414
0.3,2.02668,1.10148,2.00387,0.406278,0.0277678,-0.196928,0.891845
0.31,2.07718,1.16105,2.0041,0.406464,0.0224456,-0.208842,0.889195
0.32,2.12547,1.2223,2.00439,0.406672,0.0169587,-0.221066,0.886262
0.33,2.1711,1.28446,2.00527,0.407045,0.0114475,-0.233517,0.88298
0.34,2.21451,1.34804,2.00546,0.407174,0.00566385,-0.246083,0.879557
0.35,2.25573,1.4127,2.0051,0.407291,-0.000291695,-0.258764,0.875874
0.36,2.2951,1.47716,2.00521,0.407438,-0.00620559,-0.271397,0.871952
0.37,2.33252,1.54165,2.00432,0.407243,-0.012221,-0.283883,0.867994
0.38,2.36824,1.60585,2.00425,0.407215,-0.0181456,-0.296379,0.863717
0.39,2.40243,1.67009,2.00171,0.40657,-0.0243307,-0.308575,0.859587
0.4,2.43572,1.73234,2.00058,0.40618,-0.0301992,-0.320556,0.85519
0.41,2.46839,1.79231,2.00009,0.405712,-0.0358194,-0.332136,0.850765
0.42,2.50013,1.85087,2.00017,0.404976,-0.0411452,-0.343512,0.846345
0.43,2.53296,1.90663,1.99821,0.404344,-0.0466257,-0.354194,0.841949
0.44,2.56518,1.95999,1.99839,0.403486,-0.0515024,-0.364655,0.8376
0.45,2.59857,2.01028,1.99791,0.402901,-0.0563742,-0.374523,0.833202
0.46,2.63274,2.05718,1.99868,0.402227,-0.0607809,-0.383917,0.828931
0.47,2.66827,2.10084,1.99972,0.401675,-0.064954,-0.392796,0.824712
0.48,2.70472,2.14203,2.00019,0.400783,-0.0689157,-0.401207,0.820766
0.49,2.74362,2.17935,1.99985,0.400307,-0.0728094,-0.408943,0.816835
0.5,2.78363,2.21391,2.00057,0.399623,-0.0763005,-0.416307,0.813123
