0,-0.1131,0.1131,2,0.397541,0.0982973,-0.0428809,0.911296
0.01,-0.1131,0.1131,2,0.397541,0.0982973,-0.0428809,0.911296
0.02,0.0441484,0.160725,1.99954,0.395513,0.0967819,-0.0430054,0.912334
0.03,0.121792,0.182589,1.99954,0.395587,0.09649,-0.0436908,0.9123
0.04,0.199239,0.196706,1.9998,0.397758,0.0973678,-0.0450699,0.911195
0.05,0.278006,0.219181,1.99979,0.397882,0.0968312,-0.0462952,0.911137
0.06,0.356641,0.241788,1.99981,0.398079,0.0961594,-0.0477919,0.911045
0.07,0.435048,0.264805,1.99981,0.398245,0.0953988,-0.0495799,0.910956
0.08,0.513282,0.288148,1.99981,0.39846,0.0944798,-0.0516709,0.910842
0.09,0.591239,0.312011,1.9998,0.398669,0.0934229,-0.0540941,0.910719
0.1,0.668993,0.336218,1.9998,0.398997,0.0922265,-0.0567791,0.910534
0.11,0.746428,0.361193,1.9998,0.399278,0.0908965,-0.0598113,0.91035
0.12,0.823481,0.386826,1.99983,0.399626,0.0894047,-0.0631872,0.910117
0.13,0.900099,0.41333,1.9998,0.399968,0.08777,-0.066931,0.909859
0.14,0.97629,0.440586,1.99981,0.400425,0.0859723,-0.0710092,0.90952
0.15,1.05197,0.469054,1.99977,0.400821,0.0839993,-0.0754859,0.909169
0.16,1.12705,0.49862,1.99978,0.401281,0.0818436,-0.0803575,0.908745
0.17,1.20145,0.529484,1.99978,0.401756,0.0795109,-0.0856465,0.908259
0.18,1.27515,0.561807,1.99975,0.402241,0.0769654,-0.0913536,0.907708
0.19,1.34789,0.595707,1.99977,0.402753,0.0742402,-0.0975411,0.907064
0.2,1.41973,0.631338,1.99974,0.403258,0.0712839,-0.104173,0.906339
0.21,1.49043,0.66881,1.99974,0.403801,0.0681113,-0.111296,0.905494
0.22,1.55994,0.708226,1.9998,0.404385,0.0647176,-0.118911,0.904513
0.23,1.62804,0.749745,1.99983,0.404941,0.0611056,-0.127014,0.903414
0.24,1.69473,0.793459,1.99976,0.405521,0.0572172,-0.135613,0.902158
0.25,1.75967,0.839535,1.99976,0.406089,0.053109,-0.144733,0.900735
0.26,1.82284,0.888098,1.9997,0.406604,0.0487453,-0.154361,0.89915
0.27,1.88397,0.938853,1.99979,0.407174,0.0441739,-0.164468,0.897334
0.28,1.943,0.992267,1.99976,0.407622,0.039362,-0.175071,0.895346
0.29,1.99969,1.048,1.9997,0.408059,0.0343251,-0.186121,0.893123
0.3,2.0541,1.1059,1.99972,0.408489,0.029067,-0.197569,0.89065
0.31,2.10599,1.16598,1.99962,0.408793,0.0236385,-0.209388,0.887968
0.32,2.15527,1.22783,1.99993,0.409096,0.0180966,-0.221553,0.885001
0.33,2.20227,1.29117,1.99978,0.409335,0.0123227,-0.233897,0.881808
0.34,2.24672,1.3559,1.99979,0.409455,0.0064779,-0.246469,0.878383
0.35,2.28874,1.42136,1.9999,0.409498,0.00059958,-0.259143,0.874732
0.36,2.3288,1.48695,2.00018,0.409551,-0.00531046,-0.271807,0.870839
0.37,2.36684,1.55289,1.99983,0.409367,-0.0113104,-0.284423,0.86683
0.38,2.4032,1.61812,2.00005,0.409167,-0.0171885,-0.296926,0.862625
0.39,2.43822,1.6825,1.9998,0.408889,-0.0230758,-0.309189,0.8583
0.4,2.47221,1.74538,2,0.408526,-0.0287773,-0.321205,0.853877
0.41,2.50557,1.80645,1.99989,0.408072,-0.0343618,-0.332844,0.849418
0.42,2.5386,1.86535,1.99999,0.407597,-0.039775,-0.34411,0.844909
0.43,2.57168,1.9219,1.99979,0.407026,-0.0450266,-0.354924,0.840435
0.44,2.60516,1.97573,1.99969,0.406451,-0.0500711,-0.365277,0.83598
0.45,2.63933,2.02656,1.99991,0.405822,-0.0548324,-0.375137,0.831609
0.46,2.67458,2.07435,1.99963,0.405184,-0.0594339,-0.384458,0.827336
0.47,2.71088,2.11909,1.99975,0.404511,-0.0637443,-0.393297,0.823179
0.48,2.74876,2.16055,1.99965,0.40388,-0.0678548,-0.40159,0.819147
0.49,2.78798,2.19897,1.99967,0.403166,-0.0716883,-0.409408,0.815293
0.5,2.82917,2.23398,1.99991,0.402531,-0.0752797,-0.416703,0.811579
